HUD_ID,PROJECT,PROJ_ADD,PROJ_CTY,PROJ_ST,PROJ_ZIP,LATITUDE,LONGITUDE,FIPS2020,N_UNITS,LI_UNITS,YR_PIS,YR_ALLOC,NON_PROF,BASIS,BOND,FMHA_515,CREDIT,HOME_AMT,CDBG_AMT,HPVI_AMT,NONPROG,
"PAA19990276","WYLIE AVENUE TOWNHOMES","2129 WYLIE AVE","PITTSBURGH",PA,"15219",40.445411,-79.978442,"42003050100",24,24,1999,1997,1,1,2,2,1,0,566964,,,
"PAA19990277","WYOMISSING CLUB","501 WALNUT ST","READING",PA,"19601",40.338658,-75.927775,"42011001300",58,58,1999,1998,1,1,2,1,1,0,0,,,
"PAA19990292","1ST TIME HOMEBUYERS","","COATESVILLE",PA,"19320",39.9798,-75.8176,"42029305500",15,15,1999,1997,2,1,2,2,3,0,0,,,
"PAA19990293","ANNVILLE ELDERLY HOUSING","301 W NEW ST","ANNVILLE",PA,"17003",40.331517,-76.522092,"42075002500",22,22,1999,1998,1,2,2,2,1,534534,2500,,,
"PAA19990294","ARTHUR J DEMORE TOWERS","1 DEMOR DR","VERONA",PA,"15147",40.501985,-79.846736,"42003524000",62,62,1999,1996,2,2,2,2,2,0,0,,,
"PAA20000015","APARTMENTS AT MULBERRY CORNERS","301 W JAMES ST","LANCASTER",PA,"17603",40.045575,-76.31188,"42XXXXXXXXX",25,25,2000,1998,1,1,2,2,1,0,0,,1,
"PAA20000017","BENSALEM PRESBYTERIAN APTS","1900 BYBERRY RD","BENSALEM",PA,"19020",40.107806,-74.931405,"42017100213",53,53,2000,2000,2,2,2,2,1,750000,450000,,,
"PAA20000020","BOSTON STORE APTS","716 STATE ST","ERIE",PA,"16501",42.127923,-80.084483,"42049000100",125,92,2000,1996,2,1,2,2,3,0,0,,,
"PAA20000025","CHATHAM COURT APTS","242 S 49TH ST","PHILADELPHIA",PA,"19139",39.954979,-75.220078,"42101008601",44,44,2000,1998,2,1,2,2,1,0,0,,,
"PAA20000030","CHICORA COMMONS","118 KITTANNING ST","CHICORA",PA,"16025",40.949988,-79.740876,"42019911300",27,27,2000,1998,2,2,2,2,1,805031,0,,,
"PAA20000035","COOPERSBURG APTS II","401 E STATE ST","COOPERSBURG",PA,"18036",40.511081,-75.388164,"42077006902",41,41,2000,1998,1,2,2,2,1,0,0,,,
"PAA20000045","DEER HOLLOW","925 HIGH ST","WEST MILTON",PA,"17886",41.019637,-76.877171,"42119090102",20,20,2000,1999,2,1,2,2,1,0,0,,,
"PAA20000055","FIELDCREST","220 MARY ST","ROBINSON",PA,"15949",40.401636,-79.136199,"42063961500",10,10,2000,1998,1,2,2,2,1,0,0,,,
"PAA20000075","LIMERICK GREEN","827 N LEWIS RD","LIMERICK",PA,"19468",40.230267,-75.529894,"42091208603",80,80,2000,1998,2,2,2,2,1,613000,475000,,,
"PAA20000085","MID-TOWN HOMES","","ERIE",PA,"",,,"42XXXXXXXXX",15,15,2000,1998,1,1,2,2,1,0,0,,1,
"PAA20000120","PENN HILLS SENIOR HOUSING","100 LAVENDER HEIGHTS CT","PENN HILLS",PA,"15235",40.47737,-79.782939,"42003523702",24,24,2000,1998,1,2,2,2,1,643482,505300,,,
"PAA20000130","POPLAR CREEK APTS","172 S POPLAR CT","MANCHESTER",PA,"17345",40.0524,-76.717603,"42133021010",54,54,2000,1998,2,2,2,2,1,0,0,,,
"PAA20000140","RIVERVIEW TERRACE","2829 BEDFORD AVE","PITTSBURGH",PA,"15219",40.452614,-79.968414,"42003050900",36,36,2000,1996,2,1,2,2,2,0,0,,,
"PAA20000150","SOUTHVIEW APTS","206A SOUTHVIEW APTS","MC ALISTERVILLE",PA,"17049",40.6271,-77.3474,"42067070101",32,32,2000,2000,2,2,2,1,3,0,0,,,
"PAA20000155","ST ANTHONY'S SENIOR RESIDENCE","2309 CARPENTER ST","PHILADELPHIA",PA,"19146",39.941102,-75.181602,"42101001301",53,53,2000,1998,2,1,2,2,3,0,0,,,
"PAA20000165","SYCAMORE STREET APTS","124 W SYCAMORE ST","PITTSBURGH",PA,"15211",40.431059,-80.007559,"42003191400",20,20,2000,1998,2,2,2,2,3,0,255000,,,
"PAA20000170","TAINO GARDENS","","PHILADELPHIA",PA,"19122",39.979,-75.1418,"42101015600",42,42,2000,1998,1,1,2,2,1,0,473110,,,
"PAA20000185","UNIVERSAL COURTS II","800 S 16TH ST","PHILADELPHIA",PA,"19146",39.941224,-75.169586,"42101001900",19,19,2000,1997,1,1,2,2,1,250000,482363,,,
"PAA20000190","VALLEY VIEW II","102 VALLEY VIEW DR","FORD CITY",PA,"16226",40.786737,-79.516648,"42005950900",11,11,2000,1999,1,2,2,2,1,357248,0,,,
"PAA20000205","WEATHERLY HOUSING","1500 EVERGREEN AVE","WEATHERLY",PA,"18255",40.93721,-75.815097,"42025020201",30,30,2000,1998,2,2,2,2,1,0,0,,,
"PAA20000210","WESTBRIDGE APTS","725 RIVERSIDE DR","BEAVER",PA,"15009",40.702739,-80.293879,"42007605400",24,24,2000,1998,2,2,2,2,1,575000,0,,,
"PAA20010005","16TH & FEDERAL STS","16TH & FEDERAL STS","PHILADELPHIA",PA,"",,,"42XXXXXXXXX",53,53,2001,1999,1,1,2,2,1,0,0,,,
"PAA20010010","AMBLER MANOR APTS","48 N MAIN ST","AMBLER",PA,"19002",40.1549,-75.225201,"42091201302",60,60,2001,1999,1,2,2,2,1,910000,278514,,,
"PAA20010015","ASHWORTH WOODS II","724 ASHWORTH LN","BOALSBURG",PA,"16827",40.777253,-77.785315,"42027011800",24,24,2001,1999,2,1,2,2,1,0,0,,,
"PAA20010020","BELMONT GARDENS","754 N 41ST ST","PHILADELPHIA",PA,"19104",39.966387,-75.205793,"42101010700",27,27,2001,1999,1,1,2,2,1,0,0,,,
"PAA20010030","BROAD STREET SCHOOL APTS","201 S BROAD ST","JERSEY SHORE",PA,"17740",41.201471,-77.256175,"42081011900",30,25,2001,2001,2,2,2,2,1,0,0,,,
"PAA20010035","CALCON HOOK GARDENS","CALCON DR","SHARON HILL",PA,"19079",39.9071,-75.2684,"42045402800",50,50,2001,1999,2,1,1,2,1,0,0,,,
"PAA20010040","CENTRAL APTS","67 W NINTH ST","EVERETT",PA,"15537",40.02204,-78.374934,"42009960600",18,18,2001,2000,2,2,2,1,1,0,0,,,
"PAA20010045","CENTURY HALL APTS","831 WALNUT ST","READING",PA,"19601",40.338521,-75.920836,"42011001700",15,15,2001,1999,1,2,2,2,1,0,0,,,
"PAA20010050","COLEMAN COURT TOWNHOMES","615 COLEMAN AVE","MORRISVILLE",PA,"19067",40.200944,-74.775089,"42017105702",5,5,2001,2000,1,2,2,2,1,160025,0,,,
"PAA20010055","CONCORD POINTE","452 PARKER PL","GLEN MILLS",PA,"19342",39.854127,-75.538015,"42045410304",65,64,2001,1999,2,2,2,2,1,331350,769150,,,
"PAA20010060","DIMELING SENIOR RESIDENCE","4 N SECOND ST","CLEARFIELD",PA,"16830",41.022151,-78.438281,"42033331100",33,33,2001,1999,2,2,2,2,1,146888,750000,,,
"PAA20010065","EAST GATE APTS","35 EASTGATE DR","CARLISLE",PA,"17015",40.178331,-77.213433,"42041012501",40,40,2001,2000,1,2,2,2,1,0,0,,,
"PAA20010070","GENERAL CIGAR APTS","453 S LIME ST","LANCASTER",PA,"17602",40.035963,-76.299379,"42071000900",30,30,2001,2000,1,1,2,2,1,0,0,,,
"PAA20010075","GRUNDY GARDENS SENIOR HOUSING II","460 S OLDS BLVD","FAIRLESS HILLS",PA,"19030",40.172192,-74.847584,"42017100406",60,60,2001,2000,2,2,2,2,1,0,0,,,
"PAA20010080","HILL TERRACE","745 MAPLE ST","LEBANON",PA,"17046",40.350231,-76.424673,"42075000401",20,20,2001,2000,1,2,2,2,1,620000,150000,,,
"PAA20010085","INDIANA HOUSE II","29 S SIXTH ST","INDIANA",PA,"15701",40.622144,-79.150583,"42063961104",4,4,2001,2000,1,2,2,2,1,0,0,,,
"PAA20010090","KINGS HIGHWAY PHASE II","2953 FRANKFORD AVE","PHILADELPHIA",PA,"19134",39.990173,-75.116198,"42101017800",31,31,2001,1999,1,1,2,2,1,341000,832932,,,
"PAA20010095","KNOX AVENUE SENIOR APTS","1101 KNOX AVE","EASTON",PA,"18040",40.705988,-75.214033,"42095017103",48,48,2001,1999,1,2,2,2,3,0,0,,,
"PAA20010100","LOCUST ST APTS","22 LOCUST ST","MACUNGIE",PA,"18062",40.51466,-75.556495,"42077006303",17,17,2001,2001,1,2,2,2,1,0,0,,,
"PAA20010105","MANSFIELD COURT","20 FOURTH ST","MANSFIELD",PA,"16933",41.798443,-77.075112,"42117950600",24,24,2001,2000,2,2,2,1,1,0,0,,,
"PAA20010110","MARKET COURT","1221 MARKET ST","HARRISBURG",PA,"17103",40.265315,-76.871289,"42043021300",12,12,2001,2000,1,1,2,2,1,0,0,,,
"PAA20010115","MARKET STREET MANOR","342 12 S MARKET ST","SELINSGROVE",PA,"17870",40.7993,-76.8594,"42109070701",17,17,2001,2000,1,2,2,2,1,468200,95776,,,
"PAA20010120","MCKEES ROCKS TERRACE HOPE VI R","806 GRAY ST","MC KEES ROCKS",PA,"15136",40.468673,-80.062418,"42003464400",83,74,2001,1999,1,1,2,2,1,0,0,,,
"PAA20010125","MILFORD COMMONS APTS PHASE II","1800 MILFORD COMMONS","EAST STROUDSBURG",PA,"18301",41.029373,-75.176992,"42089300502",42,42,2001,1999,2,1,2,2,1,0,0,,,
"PAA20010135","NEW PENNLEY PLACE PHASE II","5601 PENN AVE","PITTSBURGH",PA,"15206",40.463687,-79.930503,"42003111500",34,28,2001,1999,1,1,2,2,1,150000,803000,,,
"PAA20010140","OAKS SENIOR COMMUNITY","3698 GRACE AVE","CRESCO",PA,"18326",41.1981,-75.2453,"42089300201",32,32,2001,1999,1,1,2,2,1,0,0,,,
"PAA20010145","PARKVIEW AT OAK CREST","560 OAK DR","HARLEYSVILLE",PA,"19438",40.276297,-75.39358,"42091207004",100,99,2001,1999,1,2,2,2,1,829708,533953,,,
"PAA20010150","PHEASANT HILL ESTATE PHASE II","4400 PHEASANT HILL RD","HARRISBURG",PA,"17110",40.330293,-76.85744,"42043021901",48,48,2001,2000,2,2,2,2,1,197600,0,,,
"PAA20010155","PHILIPSBURG COURT","103 N SECOND ST","PHILIPSBURG",PA,"16866",40.896722,-78.22202,"42027010300",16,16,2001,1999,1,2,2,1,1,0,0,,,
"PAA20010160","PINE RIDGE HEIGHTS","892 VETERANS LN","NATRONA HEIGHTS",PA,"15065",40.652059,-79.709712,"42003401100",40,40,2001,1999,2,2,2,2,1,0,205000,,,
"PAA20010165","PLEASANT VALLEY ESTATES","801 W FIFTH ST","MT CARMEL",PA,"17851",40.792998,-76.423913,"42097080900",16,16,2001,2000,2,1,2,1,1,0,0,,,
"PAA20010170","ROCKWOOD SENIOR HOUSING","359 MARKET ST","ROCKWOOD",PA,"15557",39.916509,-79.154321,"42111021800",10,10,2001,1999,1,2,2,2,1,386916,0,,,
"PAA20010175","SCOTT ELDERLY","2217 THIRD ST","BLOOMSBURG",PA,"17815",41.007401,-76.414302,"42037050800",24,24,2001,2000,1,2,2,2,1,647600,0,,,
"PAA20010180","SENECA COURT","232 SENECA ST","OIL CITY",PA,"16301",41.434979,-79.708943,"42121200700",24,24,2001,2000,2,2,2,2,1,867871,0,,,
"PAA20010185","SHELLY SCHOOL APTS","201 N ADAMS ST","YORK",PA,"17404",39.955923,-76.761147,"42133021300",17,17,2001,2000,1,2,2,2,3,0,0,,,
"PAA20010190","SHREWSBURY COURTYARDS II","106 COURTYARDS DR","SHREWSBURY",PA,"17361",39.757233,-76.677413,"42133023823",55,55,2001,2000,1,2,2,2,1,0,0,,,
"PAA20010195","SILVER SPRING COURTYARDS","43 ASHBURG DR","MECHANICSBURG",PA,"17050",40.238876,-77.070353,"42041011805",55,55,2001,1999,1,2,2,2,1,507621,100000,,,
"PAA20010200","SPRINGWOOD GLEN AT GEORGETOWN VILLAGE","1901 GEORGETOWN RD","MIDDLETOWN",PA,"17057",40.209666,-76.771962,"42XXXXXXXXX",58,58,2001,1999,1,2,2,2,1,573655,0,,1,
"PAA20010205","STUDEVAN SCHOOL","1101 HOOK RD","SHARON HILL",PA,"19079",39.899158,-75.263637,"42045402900",36,36,2001,1999,1,1,2,2,1,0,0,,,
"PAA20010210","WELLSBORO SENIOR HOUSING","22 CHARLESTON ST","WELLSBORO",PA,"16901",41.751068,-77.295363,"42117950800",11,11,2001,2000,1,2,2,2,1,383000,92000,,,
"PAA20010215","WOODLAND PARKWAY HOMES REV","1 AMETHYST CT","COATESVILLE",PA,"19320",39.976134,-75.819457,"42029311600",47,47,2001,1999,1,2,2,2,1,0,0,,,
"PAA20020005","6TH & MONTGOMERY STREETS","1812 N SIXTH ST","PHILADELPHIA",PA,"19122",39.979057,-75.145133,"42XXXXXXXXX",20,20,2002,2000,1,1,2,2,1,0,0,,1,
"PAA20020010","AVONDALE HOUSING","1455 N 55TH ST","PHILADELPHIA",PA,"19131",39.974457,-75.23113,"42101011200",18,18,2002,2001,1,2,2,2,3,0,003000,,,
"PAA20020015","BEECHAM COMPLEX","514 W QUEEN LN","PHILADELPHIA",PA,"19144",40.023392,-75.177032,"42101024300",6,6,2002,2001,2,2,2,2,1,0,86836,,,
"PAA20020020","CENTER IN THE PARK SENIOR HOUSING","44 W RITTENHOUSE ST","PHILADELPHIA",PA,"19144",40.036737,-75.17721,"42101024100",70,70,2002,2000,2,1,2,2,1,0,0,,,
"PAA20020025","CHESTNUT STREET APTS","7554 CHESTNUT ST","FAIRVIEW",PA,"16415",42.032212,-80.256587,"42049010303",45,45,2002,2001,2,2,2,2,1,000000,0,,,
"PAA20020030","DUNMORE SENIOR HOUSING","5 KNOX RD","SCRANTON",PA,"18505",41.398967,-75.620205,"42069102800",60,60,2002,2000,1,2,2,2,1,933900,0,,,
"PAA20020035","EMORY SENIOR HOUSING","324 N BEATTY ST","PITTSBURGH",PA,"15206",40.464408,-79.925203,"42003111500",24,24,2002,2000,1,1,2,2,1,0,212825,,,
"PAA20020040","FIFTH STREET PLACE","207 FIFTH ST","CHARLEROI",PA,"15022",40.138317,-79.897423,"42125783300",12,12,2002,2001,1,2,2,2,1,425000,0,,,
"PAA20020045","FRANCISVILLE VILLAGE","1710 EDWIN WALK","PHILADELPHIA",PA,"19130",39.970185,-75.166029,"42101013500",42,42,2002,2000,1,2,2,2,1,0,050000,,,
"PAA20020050","HARLAN HOUSE ELDERLY HOUSING","221 S FOURTH ST","EASTON",PA,"18042",40.687758,-75.211092,"42095014400",100,100,2002,2000,2,1,2,2,1,0,0,,,
"PAA20020055","HIGHLAND HOMES APTS","225 HIGHLAND AVE","WAYNE",PA,"19087",40.038926,-75.394733,"42045409803",50,,2002,2001,2,2,1,2,1,0,0,,,
"PAA20020060","HOMESTEAD APTS","421 E EIGHTH AVE","HOMESTEAD",PA,"15120",40.408957,-79.907085,"42XXXXXXXXX",60,60,2002,2000,1,1,2,2,1,0,382948,,1,
"PAA20020065","LEXIES DREAM","1609 SCHOENERSVILLE RD","BETHLEHEM",PA,"18018",40.63537,-75.394303,"42077009100",15,15,2002,2000,1,2,2,2,1,0,0,,,
"PAA20020070","MONROE MEADOWS","200 TREFOIL CT","MONROEVILLE",PA,"15146",40.425224,-79.759643,"42003521301",48,39,2002,2000,2,2,2,2,1,928820,940500,,,
"PAA20020075","NAZARETH SENIOR APTS","368 MADISON AVE","NAZARETH",PA,"18064",40.739918,-75.31842,"42095016801",35,35,2002,2000,1,2,2,2,3,0,0,,,
"PAA20020085","NEW EAGLE","110 CHESS ST","NEW EAGLE",PA,"15067",40.206402,-79.941664,"42125772700",42,42,2002,2000,2,2,2,2,1,0,0,,,
"PAA20020090","OAK HILL IC","415 BURROWS ST","PITTSBURGH",PA,"15213",40.442711,-79.968684,"42003051000",150,93,2002,2000,1,1,2,2,1,0,0,,,
"PAA20020095","OAKS","2967 JACKS RUN RD","WHITE OAK",PA,"15131",40.343314,-79.799913,"42003503002",67,52,2002,2000,2,2,2,2,1,0,0,,,
"PAA20020100","OPERA HOUSE APTS PHASE I","120 N CHARLES ST","RED LION",PA,"17356",39.900489,-76.610002,"42133023100",30,30,2002,2001,1,2,2,2,1,634000,0,,,
"PAA20020105","OXFORD MANOR APTS","409 N BOLTON ST","NEW OXFORD",PA,"17350",39.865838,-77.057901,"42001030901",32,32,2002,2002,2,2,2,1,3,0,0,,,
"PAA20020110","PARKVIEW AT BETHLEHEM","1241 CLUB AVE","BETHLEHEM",PA,"18018",40.630326,-75.42177,"42077009300",115,115,2002,2000,1,2,2,2,1,650000,0,,,
"PAA20020115","PLEASANT HILLS APTS","100 N DANIELLE DR","PLEASANT GAP",PA,"16823",40.870384,-77.753156,"42027011002",40,40,2002,2000,2,1,2,2,1,0,0,,,
"PAA20020120","SAUCONY MEADOWS","20 KOHLER RD","KUTZTOWN",PA,"19530",40.517384,-75.766567,"42011014102",50,50,2002,2000,2,2,2,1,1,0,0,,,
"PAA20020125","SCHOENERSVILLE APTS","1547 SCHOENERSVILLE RD","BETHLEHEM",PA,"18018",40.634521,-75.393305,"42077009100",40,40,2002,2000,1,2,2,2,1,0,0,,,
"PAA20020130","SPRING GARDEN TERRACE","1501 SPRING GARDEN AVE","BERWICK",PA,"18603",41.05024,-76.258639,"42037050700",24,24,2002,2001,2,2,2,2,1,0,0,,,
"PAA20020135","ST GEORGES CLOSE","3505 MEXICO ST","PITTSBURGH",PA,"15212",40.478143,-80.041495,"42003270300",18,18,2002,2000,2,2,2,2,1,0,0,,,
"PAA20020140","ST JAMES APTS","2611 PEARL AVE","ERIE",PA,"16510",42.140288,-80.022709,"42049001500",36,36,2002,2000,2,1,2,2,1,0,0,,,
"PAA20020145","UNIONTOWN ELDERLY HOUSING","144 N BEESON AVE","UNIONTOWN",PA,"15401",39.903955,-79.72608,"42051261900",59,59,2002,2000,1,1,2,2,1,0,0,,,
"PAA20020150","VALLEY VIEW III","100 VALLEY VIEW DR","FORD CITY",PA,"16226",40.785138,-79.518025,"42005950900",11,11,2002,2001,1,2,2,2,1,382897,0,,,
"PAA20020155","VILLAGE AT LAURELBROOK LANDING","1 S MAIN ST","BROOKVILLE",PA,"",41.16037,-79.087401,"42065950500",11,11,2002,2001,2,2,2,2,1,412160,0,,,
"PAA20020160","WC OAK PLACE HOUSING PROJECT","601 DOWNINGTOWN PIKE","WEST CHESTER",PA,"19380",39.960664,-75.619146,"42029302400",31,31,2002,2000,2,2,2,2,1,0,0,,,
"PAA20020165","WESTMORELAND-SOUTH HOUSING","420 REED AVE","MONESSEN",PA,"15062",40.158876,-79.88579,"42129805400",10,10,2002,2000,1,1,2,2,1,0,0,,,
"PAA20020170","WILBUR","148 DESMOND ST","SAYRE",PA,"18840",41.981182,-76.515413,"42015950300",30,30,2002,2000,1,2,2,2,3,898566,420000,,,
"PAA20020172","YORK SCATTERED SITE PROJECT","353 W KING ST","YORK",PA,"17401",39.958564,-76.735645,"42133001600",31,31,2002,2001,1,1,2,2,1,285000,615000,,,
"PAA20030005","BEAVER VILLAGE APTS","699 FIFTH ST","BEAVER",PA,"15009",40.698261,-80.308229,"42007602300",24,24,2003,2002,2,2,2,2,1,747500,0,,,
"PAA20030010","BEDFORD IA","245 HILLSIDE DR","PITTSBURGH",PA,"15219",40.445325,-79.984291,"42003030500",48,36,2003,2001,2,1,2,2,1,0,0,,,
"PAA20030015","BEDFORD IB","2060 WEBSTER AVE","PITTSBURGH",PA,"15219",40.446068,-79.980458,"42003050100",99,75,2003,2001,2,1,2,2,1,0,400000,,,
"PAA20030020","BELMONT AFFORDABLE HOUSING III","1035 BELMONT AVE","PHILADELPHIA",PA,"19104",39.972303,-75.211791,"42101010700",44,44,2003,2001,2,1,2,2,1,0,300000,,,
"PAA20030025","BELMONT KNOLL","1 CTR AVE","MT POCONO",PA,"18344",41.122883,-75.357753,"42089300203",39,39,2003,2001,2,2,2,2,1,927018,200000,,,
"PAA20030030","BENTON ELDERLY","254 BENTON MANOR DR","BENTON",PA,"17814",41.193455,-76.385483,"42037050100",11,11,2003,2002,1,2,2,2,1,454047,0,,,
"PAA20030035","CAMBRIDGE","1015 PARRISH ST","PHILADELPHIA",PA,"19123",39.967571,-75.153439,"42101013200",44,44,2003,2001,2,1,2,2,1,0,0,,,
"PAA20030040","CEDAR STREET APTS","25 CEDAR ST","MACUNGIE",PA,"18062",40.51388,-75.556409,"42077006303",19,19,2003,2002,1,2,2,2,1,0,0,,,
"PAA20030045","CEDAR WOODS APTS","700 CEDAR WOODS CIR","KENNETT SQ",PA,"19348",39.84583,-75.736334,"42029306503",76,75,2003,2001,2,2,2,2,1,436000,0,,,
"PAA20030050","COTTAGE GREEN","740 NORLAND AVE","CHAMBERSBURG",PA,"17201",39.946114,-77.641715,"42055010900",51,51,2003,2001,2,2,2,2,1,500000,125000,,,
"PAA20030055","DEER LAKE APTS","2075 WATER ST","LEBANON",PA,"17046",40.360339,-76.456317,"42075002701",26,26,2003,2001,1,2,2,2,1,454194,0,,,
"PAA20030060","EAST BERLIN MANOR APTS","407 ABBOTTSTOWN ST","EAST BERLIN",PA,"17316",39.932601,-76.9801,"42001030802",19,19,2003,2003,2,2,2,1,3,0,0,,,
"PAA20030065","FORTE APTS","1345 E FIFTH ST","BETHLEHEM",PA,"18015",40.610775,-75.355362,"42095011300",10,10,2003,2001,1,2,2,2,1,109000,0,,,
"PAA20030070","GOEPP STREET APTS","735 E GOEPP ST","BETHLEHEM",PA,"18018",40.626248,-75.362433,"42095010602",54,54,2003,2001,1,2,2,2,1,0,0,,,
"PAA20030075","GRACE STREET COMMONS","739 GRACE ST","WILLIAMSPORT",PA,"17701",41.238666,-77.015383,"42081000400",24,24,2003,2001,2,1,2,2,1,175000,0,,,
"PAA20030080","GREENVIEW GARDENS APTS","105 GREENVIEW LN","BUTLER",PA,"16002",40.822036,-79.832039,"42019911200",136,120,2003,2003,2,2,1,2,3,0,0,,,
"PAA20030085","GROVETON VILLAGE APTS","507 GROVETON DR","CORAOPOLIS",PA,"15108",40.504572,-80.141128,"42003459101",69,66,2003,2001,2,2,2,2,1,0,0,,,
"PAA20030090","JEFFERSON APTS","250 HALE ST","POTTSTOWN",PA,"19464",40.24897,-75.640103,"42091208906",46,46,2003,2001,2,2,2,2,1,000000,269000,,,
"PAA20030095","MARTIN LUTHER KING HOPE VI","1207 CHRISTIAN ST","PHILADELPHIA",PA,"19147",39.939748,-75.162657,"42101001800",45,45,2003,2001,2,1,2,2,1,0,495384,,,
"PAA20030100","NEIGHBORHOOD RESTORATION XII","5236 DELANCEY ST","PHILADELPHIA",PA,"19143",39.953993,-75.227115,"42101008500",53,53,2003,2002,2,1,2,2,1,0,0,,,
"PAA20030105","NEIGHBORHOOD RESTORATION XIII","5516 LARCHWOOD AVE","PHILADELPHIA",PA,"19143",39.952626,-75.232856,"42101008102",36,36,2003,2003,2,2,2,2,3,0,0,,,
"PAA20030110","NORTH BRADDOCK/EAST PITTSBURGH","235 HAWKINS AVE","BRADDOCK",PA,"15104",40.411102,-79.86862,"42003513000",15,15,2003,2001,1,2,2,2,1,692992,0,,,
"PAA20030115","OAK HILL ID","415 BURROWS ST","PITTSBURGH",PA,"15213",40.442711,-79.968684,"42003051000",86,56,2003,2001,2,1,2,2,1,0,556115,,,
"PAA20030120","OAKS","200 WOODLAND CT","BROWNSVILLE",PA,"15417",40.043565,-79.90137,"42125792200",40,40,2003,2001,1,2,2,2,1,733334,350000,,,
"PAA20030125","PARKSIDE PRESERVATION PROJECT","4106 PARKSIDE AVE","PHILADELPHIA",PA,"19104",39.975269,-75.207119,"42XXXXXXXXX",82,82,2003,2001,1,1,2,2,1,0,0,,1,
"PAA20030130","PENNS CROSSING","1400 W WYOMISSING CT","READING",PA,"19609",40.313499,-75.992639,"42011010905",52,51,2003,2001,2,2,2,2,1,0,412000,,,
"PAA20030135","RAYMOND ROSEN APT","1802 N LAMBERT ST","PHILADELPHIA",PA,"19121",39.981939,-75.168645,"42101015200",152,152,2003,2000,2,1,1,2,1,0,057200,,,
"PAA20030140","RUBY HOUSING","5332 CHESTNUT ST","PHILADELPHIA",PA,"19139",39.958697,-75.228374,"42101008500",11,11,2003,2002,1,1,2,2,3,0,830000,,,
"PAA20030145","SCHUYLKILL FALLS","4409 RIDGE AVE","PHILADELPHIA",PA,"19129",40.01056,-75.197746,"42101020702",135,135,2003,2000,2,2,1,2,1,0,0,,,
"PAA20030150","SILVER LAKE COMMONS","6935 FRANKSTOWN AVE","PITTSBURGH",PA,"15208",40.458321,-79.903343,"42003130700",75,75,2003,2001,1,1,2,2,1,150000,750000,,,
"PAA20030155","SOUTHGATE AT WEST RIDGE","815 W LEESPORT RD","LEESPORT",PA,"19533",40.386919,-75.994478,"42011010304",45,45,2003,2001,1,2,2,2,1,300000,100000,,,
"PAA20030160","ST IGNATIUS SENIOR HOUSING","4400 FAIRMOUNT AVE","PHILADELPHIA",PA,"19104",39.964313,-75.211467,"42101010500",67,67,2003,2001,1,1,2,2,1,350000,0,,,
"PAA20030165","ST JOHN APTS","419 N MAIN ST","WILKES BARRE",PA,"18702",41.25332,-75.868801,"42079201300",24,24,2003,2001,1,2,2,2,1,305000,120000,,,
"PAA20030170","STEEL CITY PHASE I","421 HIGHLAND ST","FARRELL",PA,"16121",41.206287,-80.502235,"42085033400",53,53,2003,2001,2,1,2,2,1,0,0,,,
"PAA20030175","SUFFOLK MANOR APTS","1424 CLEARVIEW ST","PHILADELPHIA",PA,"19141",40.040477,-75.145326,"42101027800",137,137,2003,2001,2,2,2,2,3,0,0,,,
"PAA20030180","VILLAS AT GETTYSBURG","80 ROBERT CURTIS DR","GETTYSBURG",PA,"17325",39.836767,-77.208186,"42001030600",50,49,2003,2001,2,2,2,2,1,759552,0,,,
"PAA20030185","VILLAS AT RED HILL","550 SINGER WAY","RED HILL",PA,"18076",40.38092,-75.481902,"42091207900",68,67,2003,2001,2,2,2,2,1,360000,0,,,
"PAA20030190","WAUPELANI HEIGHTS APTS","460 WAUPELANI DR","STATE COLLEGE",PA,"16801",40.776935,-77.855322,"42027012800",34,34,2003,2001,2,1,2,2,1,237900,180000,,,
"PAA20030195","WELLINGTON RIDGE","3000 W 13TH ST","CHESTER",PA,"19013",39.837844,-75.400081,"42045405400",56,56,2003,2001,2,1,2,2,1,0,0,,,
"PAA20030200","WINOLA VIEW","100 VIEW LN","FACTORYVILLE",PA,"18419",41.543601,-75.805812,"42131400500",24,24,2003,2001,2,2,2,2,1,484060,350000,,,
"PAA20040005","ANTHONY WAYNE SENIOR HOUSING","1701 S 28TH ST","PHILADELPHIA",PA,"19145",39.932178,-75.191312,"42101003300",39,39,2004,2002,2,1,2,2,1,390000,910000,,,
"PAA20040010","ASPEN AFFORDABLE HOUSING","1228 N 59TH ST","PHILADELPHIA",PA,"19151",39.971025,-75.237832,"42101010100",18,18,2004,2003,2,1,2,2,1,0,0,,,
"PAA20040020","BELMONT AFFORDABLE HOUSING IV","742 N 41ST ST","PHILADELPHIA",PA,"19104",39.966188,-75.205779,"42101010700",11,11,2004,2002,2,1,2,2,1,0,431150,,,
"PAA20040030","CHANDLER SCHOOL APTS","280 GARFIELD ST","JOHNSTOWN",PA,"15906",40.349488,-78.946503,"42021001200",23,23,2004,2002,2,2,2,2,1,200000,0,,,
"PAA20040035","CLAIRTON","322 HALCOMB AVE","CLAIRTON",PA,"15025",40.291779,-79.88259,"42003492800",44,44,2004,2002,2,1,2,2,1,0,605504,,,
"PAA20040040","EASTRIDGE APTS","102 WORCESTER AVE","HARRISBURG",PA,"17111",40.26445,-76.792627,"42043022701",107,104,2004,2003,2,2,2,2,3,0,0,,,
